item_id,category,difficulty,seed,raw_output,latency_ms,json_valid,parse_note,pred_vendor_name,correct_vendor_name,pred_invoice_date,correct_invoice_date,pred_invoice_number,correct_invoice_number,pred_total_amount,correct_total_amount,pred_tax_amount,correct_tax_amount,pred_line_item_count,correct_line_item_count,fields_correct,model,tier,params
UC2_097,office_supplies,hard,42,"{
  ""vendor_name"": ""Premier Office Group"",
  ""invoice_number"": ""POG-Q1-25-ADJ-X"",
  ""invoice_date"": ""2025-03-31"",
  ""total_amount"": 1420.88,
  ""tax_amount"": 113.67,
  ""line_item_count"": null
}",3999,True,clean,Premier Office Group,True,2025-03-31,True,POG-Q1-25-ADJ-X,True,1420.88,True,113.67,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_097,office_supplies,hard,43,"```json
{
  ""vendor_name"": ""Premier Office Group"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""POG-Q1-25-ADJ-X"",
  ""total_amount"": 1420.88,
  ""tax_amount"": 113.67,
  ""line_item_count"": null
}
```",3335,True,clean,Premier Office Group,True,2025-03-31,True,POG-Q1-25-ADJ-X,True,1420.88,True,113.67,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_097,office_supplies,hard,44,"```json
{
  ""vendor_name"": ""Premier Office Group"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""POG-Q1-25-ADJ-X"",
  ""total_amount"": 1420.88,
  ""tax_amount"": 113.67,
  ""line_item_count"": null
}
```",3209,True,clean,Premier Office Group,True,2025-03-31,True,POG-Q1-25-ADJ-X,True,1420.88,True,113.67,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_098,office_supplies,medium,42,"```json
{
  ""vendor_name"": ""SupplyPro"",
  ""invoice_date"": ""2025-03-14"",
  ""invoice_number"": ""SP-77421-B-X"",
  ""total_amount"": 362.30,
  ""tax_amount"": null,
  ""line_item_count"": 4
}
```",4510,True,clean,SupplyPro,True,2025-03-14,True,SP-77421-B-X,True,362.3,True,,True,4,True,6,Phi4-Mini,SLM,3.8B
UC2_098,office_supplies,medium,43,"```json
{
  ""vendor_name"": ""SupplyPro"",
  ""invoice_date"": ""2025-03-14"",
  ""invoice_number"": ""SP-77421-B-X"",
  ""total_amount"": 362.30,
  ""tax_amount"": null,
  ""line_item_count"": 4
}
```",2893,True,clean,SupplyPro,True,2025-03-14,True,SP-77421-B-X,True,362.3,True,,True,4,True,6,Phi4-Mini,SLM,3.8B
UC2_098,office_supplies,medium,44,"```json
{
  ""vendor_name"": ""SupplyPro"",
  ""invoice_date"": ""2025-03-14"",
  ""invoice_number"": ""SP-77421-B-X"",
  ""total_amount"": 362.30,
  ""tax_amount"": null,
  ""line_item_count"": 4
}
```",2878,True,clean,SupplyPro,True,2025-03-14,True,SP-77421-B-X,True,362.3,True,,True,4,True,6,Phi4-Mini,SLM,3.8B
UC2_099,office_supplies,easy,42,"```json
{
  ""vendor_name"": ""PaperPlus Inc."",
  ""invoice_date"": ""2024-11-01"",
  ""invoice_number"": ""PP-20241101-X"",
  ""total_amount"": 512.80,
  ""tax_amount"": 41.02,
  ""line_item_count"": null
}
```",3874,True,clean,PaperPlus Inc.,True,2024-11-01,True,PP-20241101-X,True,512.8,True,41.02,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_099,office_supplies,easy,43,"```json
{
  ""vendor_name"": ""PaperPlus Inc."",
  ""invoice_date"": ""2024-11-01"",
  ""invoice_number"": ""PP-20241101-X"",
  ""total_amount"": 512.80,
  ""tax_amount"": 41.02,
  ""line_item_count"": null
}
```",2941,True,clean,PaperPlus Inc.,True,2024-11-01,True,PP-20241101-X,True,512.8,True,41.02,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_099,office_supplies,easy,44,"```json
{
  ""vendor_name"": ""PaperPlus Inc."",
  ""invoice_date"": ""2024-11-01"",
  ""invoice_number"": ""PP-20241101-X"",
  ""total_amount"": 512.80,
  ""tax_amount"": 41.02,
  ""line_item_count"": null
}
```",3027,True,clean,PaperPlus Inc.,True,2024-11-01,True,PP-20241101-X,True,512.8,True,41.02,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_100,office_supplies,easy,42,"{
  ""vendor_name"": ""Warehouse Direct Co."",
  ""invoice_date"": ""2024-08-22"",
  ""invoice_number"": ""WDC-2024-8810-X"",
  ""total_amount"": 220.45,
  ""tax_amount"": 17.63,
  ""line_item_count"": null
}",4225,True,clean,Warehouse Direct Co.,True,2024-08-22,True,WDC-2024-8810-X,True,220.45,True,17.63,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_100,office_supplies,easy,43,"```json
{
  ""vendor_name"": ""Warehouse Direct Co."",
  ""invoice_date"": ""2024-08-22"",
  ""invoice_number"": ""WDC-2024-8810-X"",
  ""total_amount"": 220.45,
  ""tax_amount"": 17.63,
  ""line_item_count"": null
}
```",3166,True,clean,Warehouse Direct Co.,True,2024-08-22,True,WDC-2024-8810-X,True,220.45,True,17.63,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_100,office_supplies,easy,44,"```json
{
  ""vendor_name"": ""Warehouse Direct Co."",
  ""invoice_date"": ""2024-08-22"",
  ""invoice_number"": ""WDC-2024-8810-X"",
  ""total_amount"": 220.45,
  ""tax_amount"": 17.63,
  ""line_item_count"": null
}
```",3078,True,clean,Warehouse Direct Co.,True,2024-08-22,True,WDC-2024-8810-X,True,220.45,True,17.63,True,,False,5,Phi4-Mini,SLM,3.8B
UC2_060,software_saas,hard,42,"```json
{
  ""vendor_name"": ""Oracle Cloud"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""OCI-ENT-25-009"",
  ""total_amount"": 84000.00,
  ""tax_amount"": 6720.00,
  ""line_item_count"": 1
}
```",10794,True,clean,Oracle Cloud,True,2025-03-31,True,OCI-ENT-25-009,True,84000.0,True,6720.0,True,1,False,5,Gemma3-4B,SLM,4B
UC2_060,software_saas,hard,43,"```json
{
  ""vendor_name"": ""Oracle Cloud"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""OCI-ENT-25-009"",
  ""total_amount"": 84000.00,
  ""tax_amount"": 6720.00,
  ""line_item_count"": 1
}
```",3293,True,clean,Oracle Cloud,True,2025-03-31,True,OCI-ENT-25-009,True,84000.0,True,6720.0,True,1,False,5,Gemma3-4B,SLM,4B
UC2_060,software_saas,hard,44,"```json
{
  ""vendor_name"": ""Oracle Cloud"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""OCI-ENT-25-009"",
  ""total_amount"": 84000.00,
  ""tax_amount"": 6720.00,
  ""line_item_count"": 1
}
```",3100,True,clean,Oracle Cloud,True,2025-03-31,True,OCI-ENT-25-009,True,84000.0,True,6720.0,True,1,False,5,Gemma3-4B,SLM,4B
UC2_063,tech_services,easy,42,"```json
{
  ""vendor_name"": ""DataBridge Systems Inc."",
  ""invoice_date"": ""2024-09-03"",
  ""invoice_number"": ""DBS-2024-0042-X"",
  ""total_amount"": 9720.00,
  ""tax_amount"": 720.00,
  ""line_item_count"": 3
}
```",3735,True,clean,DataBridge Systems Inc.,True,2024-09-03,True,DBS-2024-0042-X,True,9720.0,True,720.0,True,3,True,6,Gemma3-4B,SLM,4B
UC2_063,tech_services,easy,43,"```json
{
  ""vendor_name"": ""DataBridge Systems Inc."",
  ""invoice_date"": ""2024-09-03"",
  ""invoice_number"": ""DBS-2024-0042-X"",
  ""total_amount"": 9720.00,
  ""tax_amount"": 720.00,
  ""line_item_count"": 3
}
```",3163,True,clean,DataBridge Systems Inc.,True,2024-09-03,True,DBS-2024-0042-X,True,9720.0,True,720.0,True,3,True,6,Gemma3-4B,SLM,4B
UC2_063,tech_services,easy,44,"```json
{
  ""vendor_name"": ""DataBridge Systems Inc."",
  ""invoice_date"": ""2024-09-03"",
  ""invoice_number"": ""DBS-2024-0042-X"",
  ""total_amount"": 9720.00,
  ""tax_amount"": 720.00,
  ""line_item_count"": 3
}
```",3615,True,clean,DataBridge Systems Inc.,True,2024-09-03,True,DBS-2024-0042-X,True,9720.0,True,720.0,True,3,True,6,Gemma3-4B,SLM,4B
UC2_068,professional_services,easy,42,"```json
{
  ""vendor_name"": ""Rivera & Chen CPAs"",
  ""invoice_date"": ""2024-12-31"",
  ""invoice_number"": ""RC-2024-Q4-009-X"",
  ""total_amount"": 11556.00,
  ""tax_amount"": 856.00,
  ""line_item_count"": 2
}
```",3501,True,clean,Rivera & Chen CPAs,True,2024-12-31,True,RC-2024-Q4-009-X,True,11556.0,True,856.0,True,2,True,6,Gemma3-4B,SLM,4B
UC2_068,professional_services,easy,43,"```json
{
  ""vendor_name"": ""Rivera & Chen CPAs"",
  ""invoice_date"": ""2024-12-31"",
  ""invoice_number"": ""RC-2024-Q4-009-X"",
  ""total_amount"": 11556.00,
  ""tax_amount"": 856.00,
  ""line_item_count"": 2
}
```",3419,True,clean,Rivera & Chen CPAs,True,2024-12-31,True,RC-2024-Q4-009-X,True,11556.0,True,856.0,True,2,True,6,Gemma3-4B,SLM,4B
UC2_068,professional_services,easy,44,"```json
{
  ""vendor_name"": ""Rivera & Chen CPAs"",
  ""invoice_date"": ""2024-12-31"",
  ""invoice_number"": ""RC-2024-Q4-009-X"",
  ""total_amount"": 11556.00,
  ""tax_amount"": 856.00,
  ""line_item_count"": 2
}
```",3251,True,clean,Rivera & Chen CPAs,True,2024-12-31,True,RC-2024-Q4-009-X,True,11556.0,True,856.0,True,2,True,6,Gemma3-4B,SLM,4B
UC2_069,office_supplies,medium,42,"```json
{
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 3
}
```",3566,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,3,True,6,Gemma3-4B,SLM,4B
UC2_069,office_supplies,medium,43,"```json
{
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 3
}
```",3045,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,3,True,6,Gemma3-4B,SLM,4B
UC2_069,office_supplies,medium,44,"```json
{
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 3
}
```",3202,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,3,True,6,Gemma3-4B,SLM,4B
UC2_072,tech_services,medium,42,"```json
{
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X"",
  ""total_amount"": 11854.50,
  ""tax_amount"": null,
  ""line_item_count"": 2
}
```",3289,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X,True,11854.5,True,,False,2,True,5,Gemma3-4B,SLM,4B
UC2_072,tech_services,medium,43,"```json
{
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X"",
  ""total_amount"": 11854.50,
  ""tax_amount"": null,
  ""line_item_count"": 2
}
```",3041,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X,True,11854.5,True,,False,2,True,5,Gemma3-4B,SLM,4B
UC2_072,tech_services,medium,44,"```json
{
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X"",
  ""total_amount"": 11854.50,
  ""tax_amount"": null,
  ""line_item_count"": 2
}
```",3150,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X,True,11854.5,True,,False,2,True,5,Gemma3-4B,SLM,4B
UC2_073,tech_services,medium,42,"```json
{
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750.00,
  ""tax_amount"": 7.50,
  ""line_item_count"": 4
}
```",3463,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750.0,True,7.5,False,4,True,5,Gemma3-4B,SLM,4B
UC2_073,tech_services,medium,43,"```json
{
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750.00,
  ""tax_amount"": 7.50,
  ""line_item_count"": 4
}
```",3132,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750.0,True,7.5,False,4,True,5,Gemma3-4B,SLM,4B
UC2_073,tech_services,medium,44,"```json
{
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750.00,
  ""tax_amount"": 7.50,
  ""line_item_count"": 4
}
```",3050,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750.0,True,7.5,False,4,True,5,Gemma3-4B,SLM,4B
UC2_077,software_saas,medium,42,"```json
{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}
```",3763,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X-X,True,90937.24,True,7207.24,True,3,True,6,Gemma3-4B,SLM,4B
UC2_077,software_saas,medium,43,"```json
{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}
```",3823,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X-X,True,90937.24,True,7207.24,True,3,True,6,Gemma3-4B,SLM,4B
UC2_077,software_saas,medium,44,"```json
{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}
```",3491,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X-X,True,90937.24,True,7207.24,True,3,True,6,Gemma3-4B,SLM,4B
UC2_078,tech_services,medium,42,"```json
{
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750.00,
  ""tax_amount"": 7.50,
  ""line_item_count"": 4
}
```",3340,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750.0,True,7.5,False,4,True,5,Gemma3-4B,SLM,4B
UC2_078,tech_services,medium,43,"```json
{
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750.00,
  ""tax_amount"": 7.50,
  ""line_item_count"": 4
}
```",3246,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750.0,True,7.5,False,4,True,5,Gemma3-4B,SLM,4B
UC2_078,tech_services,medium,44,"```json
{
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750.00,
  ""tax_amount"": 7.50,
  ""line_item_count"": 4
}
```",3192,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750.0,True,7.5,False,4,True,5,Gemma3-4B,SLM,4B
UC2_079,tech_services,medium,42,"```json
{
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X-X"",
  ""total_amount"": 11854.50,
  ""tax_amount"": null,
  ""line_item_count"": 2
}
```",3269,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X-X,True,11854.5,True,,False,2,True,5,Gemma3-4B,SLM,4B
UC2_079,tech_services,medium,43,"```json
{
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X-X"",
  ""total_amount"": 11854.50,
  ""tax_amount"": null,
  ""line_item_count"": 2
}
```",2946,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X-X,True,11854.5,True,,False,2,True,5,Gemma3-4B,SLM,4B
UC2_079,tech_services,medium,44,"```json
{
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X-X"",
  ""total_amount"": 11854.50,
  ""tax_amount"": null,
  ""line_item_count"": 2
}
```",2914,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X-X,True,11854.5,True,,False,2,True,5,Gemma3-4B,SLM,4B
UC2_080,utilities,easy,42,"```json
{
  ""vendor_name"": ""Metro Water District"",
  ""invoice_date"": ""2024-09-30"",
  ""invoice_number"": ""MWD-Q3-2024-00772-X"",
  ""total_amount"": 131.50,
  ""tax_amount"": 0.00,
  ""line_item_count"": 3
}
```",3269,True,clean,Metro Water District,True,2024-09-30,True,MWD-Q3-2024-00772-X,True,131.5,True,0.0,False,3,True,5,Gemma3-4B,SLM,4B
UC2_080,utilities,easy,43,"```json
{
  ""vendor_name"": ""Metro Water District"",
  ""invoice_date"": ""2024-09-30"",
  ""invoice_number"": ""MWD-Q3-2024-00772-X"",
  ""total_amount"": 131.50,
  ""tax_amount"": 0.00,
  ""line_item_count"": 3
}
```",3088,True,clean,Metro Water District,True,2024-09-30,True,MWD-Q3-2024-00772-X,True,131.5,True,0.0,False,3,True,5,Gemma3-4B,SLM,4B
UC2_080,utilities,easy,44,"```json
{
  ""vendor_name"": ""Metro Water District"",
  ""invoice_date"": ""2024-09-30"",
  ""invoice_number"": ""MWD-Q3-2024-00772-X"",
  ""total_amount"": 131.50,
  ""tax_amount"": 0.00,
  ""line_item_count"": 3
}
```",3044,True,clean,Metro Water District,True,2024-09-30,True,MWD-Q3-2024-00772-X,True,131.5,True,0.0,False,3,True,5,Gemma3-4B,SLM,4B
UC2_081,office_supplies,easy,42,"```json
{
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}
```",3442,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X-X,True,376.92,True,27.92,True,1,True,6,Gemma3-4B,SLM,4B
UC2_081,office_supplies,easy,43,"```json
{
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}
```",3272,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X-X,True,376.92,True,27.92,True,1,True,6,Gemma3-4B,SLM,4B
UC2_081,office_supplies,easy,44,"```json
{
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}
```",3494,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X-X,True,376.92,True,27.92,True,1,True,6,Gemma3-4B,SLM,4B
UC2_082,professional_services,hard,42,"```json
{
  ""vendor_name"": ""Apex Global Consulting"",
  ""invoice_date"": ""2025-08-31"",
  ""invoice_number"": ""AGC-2025-ENGX-X"",
  ""total_amount"": 97000.00,
  ""tax_amount"": null,
  ""line_item_count"": 1
}
```",3122,True,clean,Apex Global Consulting,True,2025-08-31,True,AGC-2025-ENGX-X,True,97000.0,True,,True,1,False,5,Gemma3-4B,SLM,4B
UC2_082,professional_services,hard,43,"```json
{
  ""vendor_name"": ""Apex Global Consulting"",
  ""invoice_date"": ""2025-08-31"",
  ""invoice_number"": ""AGC-2025-ENGX-X"",
  ""total_amount"": 97000.00,
  ""tax_amount"": null,
  ""line_item_count"": 1
}
```",3019,True,clean,Apex Global Consulting,True,2025-08-31,True,AGC-2025-ENGX-X,True,97000.0,True,,True,1,False,5,Gemma3-4B,SLM,4B
UC2_082,professional_services,hard,44,"```json
{
  ""vendor_name"": ""Apex Global Consulting"",
  ""invoice_date"": ""2025-08-31"",
  ""invoice_number"": ""AGC-2025-ENGX-X"",
  ""total_amount"": 97000.00,
  ""tax_amount"": null,
  ""line_item_count"": 1
}
```",3385,True,clean,Apex Global Consulting,True,2025-08-31,True,AGC-2025-ENGX-X,True,97000.0,True,,True,1,False,5,Gemma3-4B,SLM,4B
UC2_083,utilities,medium,42,"```json
{
  ""vendor_name"": ""Broadband Plus"",
  ""invoice_date"": ""2025-02-28"",
  ""invoice_number"": ""BP-ENT-2025-0392-X"",
  ""total_amount"": 1105.00,
  ""tax_amount"": null,
  ""line_item_count"": 4
}
```",3767,True,clean,Broadband Plus,True,2025-02-28,True,BP-ENT-2025-0392-X,True,1105.0,True,,True,4,True,6,Gemma3-4B,SLM,4B
UC2_083,utilities,medium,43,"```json
{
  ""vendor_name"": ""Broadband Plus"",
  ""invoice_date"": ""2025-02-28"",
  ""invoice_number"": ""BP-ENT-2025-0392-X"",
  ""total_amount"": 1105.00,
  ""tax_amount"": null,
  ""line_item_count"": 4
}
```",3231,True,clean,Broadband Plus,True,2025-02-28,True,BP-ENT-2025-0392-X,True,1105.0,True,,True,4,True,6,Gemma3-4B,SLM,4B
UC2_083,utilities,medium,44,"```json
{
  ""vendor_name"": ""Broadband Plus"",
  ""invoice_date"": ""2025-02-28"",
  ""invoice_number"": ""BP-ENT-2025-0392-X"",
  ""total_amount"": 1105.00,
  ""tax_amount"": null,
  ""line_item_count"": 4
}
```",3135,True,clean,Broadband Plus,True,2025-02-28,True,BP-ENT-2025-0392-X,True,1105.0,True,,True,4,True,6,Gemma3-4B,SLM,4B
UC2_084,software_saas,easy,42,"```json
{
  ""vendor_name"": ""HubSpot Inc."",
  ""invoice_date"": ""2025-01-01"",
  ""invoice_number"": ""HS-2025-00892-X"",
  ""total_amount"": 21600.00,
  ""tax_amount"": 1728.00,
  ""line_item_count"": 1
}
```",3379,True,clean,HubSpot Inc.,True,2025-01-01,True,HS-2025-00892-X,True,21600.0,True,1728.0,True,1,False,5,Gemma3-4B,SLM,4B
UC2_084,software_saas,easy,43,"```json
{
  ""vendor_name"": ""HubSpot Inc."",
  ""invoice_date"": ""2025-01-01"",
  ""invoice_number"": ""HS-2025-00892-X"",
  ""total_amount"": 21600.00,
  ""tax_amount"": 1728.00,
  ""line_item_count"": 1
}
```",3282,True,clean,HubSpot Inc.,True,2025-01-01,True,HS-2025-00892-X,True,21600.0,True,1728.0,True,1,False,5,Gemma3-4B,SLM,4B
UC2_084,software_saas,easy,44,"```json
{
  ""vendor_name"": ""HubSpot Inc."",
  ""invoice_date"": ""2025-01-01"",
  ""invoice_number"": ""HS-2025-00892-X"",
  ""total_amount"": 21600.00,
  ""tax_amount"": 1728.00,
  ""line_item_count"": 1
}
```",3174,True,clean,HubSpot Inc.,True,2025-01-01,True,HS-2025-00892-X,True,21600.0,True,1728.0,True,1,False,5,Gemma3-4B,SLM,4B
UC2_085,utilities,hard,42,"```json
{
  ""vendor_name"": ""Tri-State Electrical Cooperative"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""TSEC-CORP-9928-A-Q1-25-X-X"",
  ""total_amount"": 3789.20,
  ""tax_amount"": null,
  ""line_item_count"": 6
}
```",3926,True,clean,Tri-State Electrical Cooperative,True,2025-03-31,False,TSEC-CORP-9928-A-Q1-25-X-X,True,3789.2,True,,False,6,True,4,Gemma3-4B,SLM,4B
UC2_085,utilities,hard,43,"```json
{
  ""vendor_name"": ""Tri-State Electrical Cooperative"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""TSEC-CORP-9928-A-Q1-25-X-X"",
  ""total_amount"": 3789.20,
  ""tax_amount"": null,
  ""line_item_count"": 6
}
```",3297,True,clean,Tri-State Electrical Cooperative,True,2025-03-31,False,TSEC-CORP-9928-A-Q1-25-X-X,True,3789.2,True,,False,6,True,4,Gemma3-4B,SLM,4B
UC2_085,utilities,hard,44,"```json
{
  ""vendor_name"": ""Tri-State Electrical Cooperative"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""TSEC-CORP-9928-A-Q1-25-X-X"",
  ""total_amount"": 3789.20,
  ""tax_amount"": null,
  ""line_item_count"": 6
}
```",3323,True,clean,Tri-State Electrical Cooperative,True,2025-03-31,False,TSEC-CORP-9928-A-Q1-25-X-X,True,3789.2,True,,False,6,True,4,Gemma3-4B,SLM,4B
UC2_086,software_saas,medium,42,"```json
{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}
```",3691,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X,True,90937.24,True,7207.24,True,3,True,6,Gemma3-4B,SLM,4B
UC2_086,software_saas,medium,43,"```json
{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}
```",3336,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X,True,90937.24,True,7207.24,True,3,True,6,Gemma3-4B,SLM,4B
UC2_086,software_saas,medium,44,"```json
{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}
```",3276,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X,True,90937.24,True,7207.24,True,3,True,6,Gemma3-4B,SLM,4B
UC2_087,tech_services,easy,42,"```json
{
  ""vendor_name"": ""TechNova Solutions LLC"",
  ""invoice_date"": ""2024-08-15"",
  ""invoice_number"": ""TNS-20240815-001-X"",
  ""total_amount"": 5400.00,
  ""tax_amount"": 400.00,
  ""line_item_count"": 2
}
```",3531,True,clean,TechNova Solutions LLC,True,2024-08-15,True,TNS-20240815-001-X,True,5400.0,True,400.0,True,2,True,6,Gemma3-4B,SLM,4B
UC2_087,tech_services,easy,43,"```json
{
  ""vendor_name"": ""TechNova Solutions LLC"",
  ""invoice_date"": ""2024-08-15"",
  ""invoice_number"": ""TNS-20240815-001-X"",
  ""total_amount"": 5400.00,
  ""tax_amount"": 400.00,
  ""line_item_count"": 2
}
```",3242,True,clean,TechNova Solutions LLC,True,2024-08-15,True,TNS-20240815-001-X,True,5400.0,True,400.0,True,2,True,6,Gemma3-4B,SLM,4B
